POINT_X,POINT_Y,TWI,Slope,Distance,LST,NDVI,SMI,Classes
636490.5205,1383382.037,10.8197784,4.472136,2583.584229,29.28251209,0.1393856,0.304653,0
637278.7995,1383868.885,10.1266308,8.6023254,2482.557861,30.37635233,0.1538194,0.2349194,0
637161.1439,1384600.122,6.466331,,3145.643311,28.51241551,0.1183929,0.3537475,0
637456.8564,1384817.657,5.9796066,3.1622777,3330.060547,28.82228898,0.080628,0.3339927,0
635509.6365,1382831.536,11.042922,7.6157732,2049.668213,29.37494806,0.1081453,0.2987601,0
637578.9853,1384713.097,6.7540131,7.2111025,3189.405029,28.82293596,0.1007712,0.3339514,0
637908.5793,1386118.097,6.9470367,7.2111025,2632.644043,27.27310674,0.0912754,0.4327548,0
638068.4885,1384639.795,6.5458636,10.7703295,3080.565674,28.91564881,0.1783588,0.3280409,0
638152.0506,1386014.654,14.7662029,5.0990195,2835.44458,28.01778241,0.1493625,0.3852809,0
638549.6147,1386477.588,5.9370275,9.8994951,2789.953125,28.90586606,0.1027341,0.3286646,0
635489.7422,1382490.791,11.6307087,4.472136,1758.468018,29.92874832,0.1001403,0.2634547,0
636187.6651,1383403.781,6.4377518,2,2770.777832,29.87079171,0.0976253,0.2671495,0
637198.3839,1386514.344,11.3793936,4.2426405,1858.694336,28.41295686,0.1070982,0.3600881,0
635964.8466,1382773.307,11.7360687,3.1622777,2126.27002,30.08285643,0.1063933,0.2536301,0
634780.8009,1382931.21,5.6857133,4.2426405,2267.039063,26.18280147,0.1294606,0.502263,0
636428.0241,1383505.988,13.4408169,,2684.780762,29.74948809,-0.0034667,0.2748827,0
638059.7189,1386090.865,7.130899,4,2716.367432,27.45189387,0.199671,0.4213569,0
637565.846,1386386.295,11.9984331,4.472136,2156.148682,28.41141718,0.1197645,0.3601862,0
636147.9672,1384215.242,5.4220357,11.0453606,2692.712158,28.21727419,0.1094054,0.3725631,0
637468.8391,1385373.369,5.9796066,4.472136,2956.939209,27.98062936,0.2681714,0.3876494,0
636831.9511,1385013.693,7.8240461,6,2680.806152,28.50950131,0.11464,0.3539332,0
638658.235,1385526.372,11.2252436,7.2111025,3535.080322,29.0203732,0.1065595,0.3213646,0
635313.0529,1382338.89,15.4199362,11.3137083,1606.360962,29.48011793,0.0987352,0.2920554,0
635941.9375,1383995.81,5.1748877,4.2426405,2755.341797,29.67892877,0.1084465,0.2793809,0
635610.1965,1383077.611,5.8680348,7.0710678,2354.708496,29.37727988,0.1093143,0.2986114,0
634957.6684,1383271.585,5.5315623,11.3137083,2520.917236,27.79107068,0.1688479,0.399734,0
638732.3682,1385574.37,12.0725412,7.2111025,3535.080322,29.12503846,0.0963923,0.3146921,0
637240.5132,1384458.768,6.6727538,3.1622777,3010.543701,29.31913277,0.0783372,0.3023183,0
638101.0686,1386448.036,12.65236,,2486.849365,28.01031228,0.145234,0.3857571,0
637875.3905,1385697.344,5.6857133,4.472136,2898.668701,28.9219387,0.1470404,0.3276399,0
637006.9563,1384360.349,5.1748877,7.0710678,3125.23877,28.57592929,0.0971345,0.3496984,0
636635.8901,1383904.368,11.2252436,8,2920.656494,30.59548131,0.0740527,0.2209497,0
636559.5655,1383341.383,6.7843256,1.4142135,2583.584229,29.12097835,0.1362377,0.3149509,0
635656.6634,1383524.646,10.1266308,,2789.953125,29.0056231,0.1292652,0.322305,0
637397.588,1384874.828,9.1822205,4.2426405,3265.393066,28.33387023,0.1076473,0.3651299,0
637857.8496,1386002.943,12.4780064,9.0553856,2680.806152,27.47400744,0.116771,0.4199471,0
635450.798,1383025.189,5.6330328,6.3245554,2341.084229,29.47487896,0.1249097,0.2923894,0
635894.5906,1382700.377,9.4334841,,1986.261108,29.7767847,0.1229833,0.2731425,0
637807.5761,1385244.818,12.0725412,2,3242.454834,28.00894787,0.1469415,0.3858441,0
637668.6796,1384148.39,12.9888315,4,2587.708252,30.43713341,0.0943685,0.2310446,0
637578.1763,1384241.338,11.5129251,4,2770.777832,30.43287062,0.0953218,0.2313163,0
635577.3701,1382766.997,9.4334841,5.6568542,2065.216065,29.81480762,0.1452541,0.2707185,0
637638.1594,1384510.167,10.8197784,5.6568542,3010.543701,28.91832877,0.1056578,0.32787,0
637364.3286,1385078.21,6.32618,4.472136,3135.45752,28.07892885,0.199831,0.3813827,0
637850.5619,1385197.097,5.1748877,4.472136,3242.454834,28.3064359,0.2790698,0.3668789,0
654796.4699,1382365.971,5.6330328,4.472136,2049.668213,27.40839357,0.1246141,0.4241301,0
655810.3241,1384005.899,5.1748877,7.0710678,2267.039063,29.32252907,0.1868725,0.3021019,0
656479.8129,1382518.835,6.4377518,4,3653.73999,28.1041157,0.1051404,0.379777,0
655006.1936,1386206.635,10.9068604,11.6619034,1177.354248,29.15763001,0.1829008,0.3126143,0
654953.0923,1385749.657,5.7446046,8.944272,1346.356079,29.10453306,0.3174233,0.3159993,0
656641.7339,1376342.005,5.3677187,4.472136,2953.331055,29.01234073,0.2075185,0.3218767,0
656555.3702,1381408.511,6.3788605,4.2426405,3650.820557,28.40875961,0.0828352,0.3603556,0
655582.2834,1384855.318,6.4074397,8.2462111,1503.499878,28.49130173,0.1575518,0.3550935,0
657179.9452,1379735.693,6.0911784,4.472136,3145.643311,28.05574526,0.1005352,0.3828607,0
657253.5564,1379791.176,5.6330328,3.1622777,3202.749756,28.15622674,0.0999857,0.3764549,0
656253.7114,1384217.936,11.1913424,4.472136,1904.035034,27.84941876,0.3284404,0.3960143,0
656908.8504,1374136.612,5.2413359,13.0384045,1063.13501,29.82153365,0.1204515,0.2702897,0
657708.4661,1378195.688,5.3677187,5.8309517,3371.429443,26.90766295,0.2192562,0.4560522,0
655028.9289,1386307.479,6.4377518,8,1112.152832,29.40513408,0.187606,0.2968357,0
655068.0636,1381763.927,11.9984331,4,2447.956055,26.84866597,0.141875,0.4598134,0
656792.5797,1382004.621,7.5789428,4.472136,4112.321777,27.95371652,0.1156193,0.3893651,0
654093.577,1385613.855,6.5369773,9.0553856,1032.608032,29.31025487,0.1374198,0.3028843,0
653589.7685,1385007.139,8.5760851,4.2426405,1489.248413,28.92694334,0.0712843,0.3273209,0
655496.0036,1384422.786,7.3540425,11.4017544,1959.23584,28.40944833,0.0899794,0.3603117,0
655554.7666,1384190.097,5.1006775,7.0710678,2090.871826,27.90255252,0.1011823,0.3926269,0
656737.7676,1377297.108,8.17062,1.4142135,2808.997315,26.61549764,0.3380256,0.4746781,0
655406.303,1381729.914,6.4377518,4,2728.118164,26.91848815,0.1396322,0.4553621,0
656277.0104,1377436.306,8.7521954,4,2229.094238,27.04605408,0.2811562,0.4472297,0
658552.7764,1372563.784,13.8993921,3.1622777,1948.320801,27.33253192,0.2340294,0.4289664,0
657353.0694,1374033.148,5.3980312,7.0710678,1140.552734,29.87573074,0.0735382,0.2668346,0
653942.3958,1385189.668,6.0322866,6,1460.328247,29.10922617,0.271975,0.3157001,0
657645.8076,1376013.182,9.0706491,3.1622777,3094.379883,28.97888028,0.1300998,0.3240098,0
657074.3929,1376482.145,12.0725412,4.2426405,3281.679443,26.96229285,0.0663062,0.4525695,0
657188.7219,1374156.11,11.9984331,3.1622777,1177.354248,29.49407486,0.1471189,0.2911656,0
658119.4525,1377817.054,9.4334841,,3866.424072,27.42993204,0.2931485,0.422757,0
655454.3313,1387076.848,6.8958974,7.6157732,786.4108276,29.95806588,0.0985956,0.2615857,0
657540.9912,1374953.645,11.5129251,7.6157732,1959.23584,29.06326001,0.1036426,0.3186305,0
657944.7619,1377916.466,12.377923,4,3697.255615,28.00756323,0.1719541,0.3859324,0
655121.9438,1387296.974,8.5760851,4.2426405,1168.262573,30.03014482,0.2678441,0.2569906,0
653912.7265,1384644.905,13.230216,7.2111025,1847.185303,28.15285657,0.2061615,0.3766698,0
656636.2451,1376658.116,5.1748877,7.0710678,2924.304932,27.06387695,0.1862666,0.4460934,0
658741.8354,1372692.502,5.6330328,4.472136,2065.216065,27.0814241,0.1813592,0.4449748,0
653673.1997,1383139.618,10.6344728,1.4142135,1177.354248,27.89186103,0.1067303,0.3933085,0
658216.6026,1378475.878,11.3281012,7.2111025,3942.886231,28.14116652,0.0883295,0.377415,0
655985.3981,1375077.11,11.2252436,3.1622777,1606.360962,28.91332956,0.1460237,0.3281887,0
653417.883,1384106.414,13.0409412,3.1622777,1758.468018,27.80460227,0.0957939,0.3988714,0
653605.5874,1383424.306,5.3980312,8.6023254,1239.129517,27.9816229,0.0448671,0.3875861,0
654851.2466,1383383.81,6.4869719,7.6157732,2359.232422,28.30417145,0.1162067,0.3670233,0
657119.993,1375236.264,5.1748877,5.8309517,2090.871826,28.98227344,0.1999141,0.3237935,0
656082.2502,1384804.912,7.3439412,5.6568542,1346.356079,28.65817594,0.1304722,0.3444551,0
656068.7259,1385554.345,6.4966435,5.6568542,653.0786133,30.63508172,0.348027,0.2184251,0
657586.8705,1379742.147,11.9183903,6.3245554,3418.540772,28.86421607,0.1049765,0.3313198,0
656224.5999,1384062.344,8.27209,5.6568542,2049.668213,27.60441764,0.1669182,0.4116333,0
654775.5987,1386891.151,11.4756737,1.4142135,744.6242065,29.61992745,0.2569579,0.2831424,0
657080.4223,1375779.218,5.6330328,4.472136,2612.314453,29.52572841,0.1079466,0.2891476,0
654474.4373,1384350.475,5.3980312,5.6568542,2267.039063,28.26650359,0.2439553,0.3694246,0
654699.6266,1384910.605,12.2060728,7.6157732,1829.786011,27.90408541,0.1320863,0.3925292,0
658443.8834,1372412.979,5.8484244,14.422205,1847.185303,27.13526787,0.2126822,0.4415422,0
657977.6726,1376403.348,6.7843256,3.1622777,3471.1604,25.41826733,0.2554337,0.5510029,0
655914.2626,1384660.123,9.4334841,,1524.627441,29.23057705,0.1653975,0.3079639,0
653896.11,1383528.089,5.1006775,7.6157732,1552.35022,28.2757077,0.0655034,0.3688379,0
656856.8502,1380729.584,12.4292164,,3310.792969,27.89301285,0.1484789,0.3932351,0
656817.5523,1381782.775,5.3980312,5.6568542,4060.132568,28.0131085,0.0897048,0.3855788,0
657158.5725,1376003.877,4.9788666,10,2876.51294,29.41314797,0.1045845,0.2963248,0
658728.2721,1373702.946,4.9398856,8.944272,2126.27002,29.61438587,0.1181939,0.2834956,0
655926.3028,1383410.792,6.7316451,7.2111025,2808.997315,30.02762344,0.0971248,0.2571513,0
658476.6994,1373794.333,5.7446046,4,1986.261108,29.7013662,0.0763568,0.2779505,0
659140.3626,1372521.644,5.1748877,4.472136,2520.917236,27.80555987,0.3647402,0.3988103,0
655086.4699,1382515.816,8.3937635,1.4142135,2336.525147,28.65408191,0.1292787,0.3447161,0
654543.8204,1383212.724,9.0869102,7.2111025,2034.001831,28.04534109,0.0768783,0.383524,0
653578.498,1382833.397,4.6745715,12.083046,923.5926514,26.00954283,0.1401127,0.5133084,0
658925.9339,1374186.622,10.1390543,3.1622777,2550.353516,29.73733845,0.0923488,0.2756573,0
658244.3843,1373728.084,10.1266308,3.1622777,1709.270386,28.84474131,0.2035434,0.3325613,0
656414.3788,1382925.246,12.0725412,7.0710678,3212.721924,29.73891318,0.1075068,0.2755569,0
657833.3393,1374077.124,12.2060728,8.6023254,1460.328247,29.3011479,0.1136195,0.3034649,0
656315.7106,1377135.277,6.7843256,4,2512.443604,26.17616444,0.3610865,0.5026861,0
656438.3584,1380225.727,5.7446046,8,2805.198975,29.22544454,0.1126749,0.3082911,0
655626.0882,1382892.149,8.17062,1.4142135,2953.331055,27.94833169,0.1143151,0.3897084,0
655885.8488,1385533.174,6.6004629,5.0990195,730.1641235,28.98635359,0.2140127,0.3235334,0
659108.1387,1373093.407,10.4631033,8,2482.557861,29.36605862,0.2807095,0.2993267,0
658358.2749,1373838.76,5.6857133,4.2426405,1898.426636,29.48927955,0.1382704,0.2914713,0
657769.3149,1377322.088,5.9796066,4,3694.370606,27.12637033,0.1484705,0.4421094,0
654408.6237,1386425.996,11.2252436,1.4142135,526.5288086,29.86995379,0.213908,0.2672029,0
655345.959,1383150.772,5.9796066,3.1622777,2728.118164,28.51367702,0.1172326,0.3536671,0
653164.9435,1382593.335,6.32618,4.472136,461.7963257,27.34298329,0.1006369,0.4283001,0
654712.9975,1382944.327,9.7461557,8.485281,2090.871826,27.2196131,0.1154146,0.4361651,0
654083.4775,1383022.038,5.7446046,12,1438.25647,27.42894501,0.1299008,0.4228199,0
657676.3719,1373567.702,7.0074692,5.6568542,1112.152832,29.46969894,0.1671322,0.2927196,0
655093.776,1385423.231,8.3937635,3.1622777,1503.499878,29.15337785,0.294359,0.3128854,0
655188.3611,1384395.626,11.7360687,,2106.115234,29.32983001,0.0823496,0.3016364,0
657309.9519,1377944.15,5.6330328,4.472136,3121.825195,26.08901942,0.1296354,0.5082417,0
655210.4744,1385156.003,5.0211453,11.4017544,1552.35022,28.84814412,0.1526684,0.3323444,0
657485.7584,1379953.511,5.1552773,7.2111025,3529.042481,28.51160274,0.0960118,0.3537993,0
658106.1551,1377083.123,8.17062,1.4142135,4068.003662,26.97804838,0.2114193,0.4515651,0
656810.4321,1376839.114,6.0322866,6,3038.746094,27.44257356,0.2720425,0.4219511,0
658750.9128,1373196.637,4.4526057,14.5602198,2044.459473,29.81661941,0.1129464,0.270603,0
658458.7511,1378613.706,12.5689783,6.3245554,4088.918945,27.69603574,0.1318967,0.4057926,0
655695.9893,1374202.058,16.1561146,1.4142135,786.4108276,26.99370574,0.1826493,0.4505669,0
656817.2921,1381673.503,11.3793936,5.0990195,3945.5896,27.85167678,0.0929025,0.3958703,0
657559.4899,1374068.987,9.4334841,4.2426405,1239.129517,29.46548038,0.1045638,0.2929885,0
657404.813,1379288.265,6.7843256,1.4142135,3152.415283,27.0078395,0.1684149,0.4496659,0
655253.2947,1386305.561,5.661612,13.4164076,1032.608032,28.85552752,0.2823452,0.3318737,0
654096.4762,1386126.002,7.9326682,5.8309517,526.5288086,28.95256285,0.3331137,0.3256876,0
653294.4531,1386052.76,13.143899,2.8284271,730.1641235,29.26093209,0.2732368,0.3060287,0
656153.373,1382755.895,6.7843256,1.4142135,3361.927979,28.40855848,0.0873263,0.3603685,0
655517.4297,1382401.841,5.6720138,8.6023254,2778.463867,28.59313852,0.0972678,0.3486013,0
657019.4544,1374486.618,9.4334841,,1385.388916,29.20650326,0.190254,0.3094986,0
656107.686,1374071.895,5.3980312,5.6568542,602.1087646,29.25702122,0.1007311,0.306278,0
656654.0162,1377400.31,12.6915808,1.4142135,2612.314453,26.84279193,0.2622473,0.4601878,0
659123.2602,1373550.026,4.6459923,8.2462111,2520.917236,29.73418695,0.1213873,0.2758582,0
655401.8135,1383441.699,6.7540131,5.8309517,2820.362305,28.36045288,0.097137,0.3634353,0
653746.1515,1384730.957,5.7446046,8,1709.270386,27.95422167,0.1540177,0.389333,0
658280.6497,1377540.336,12.2666969,,4073.242432,27.52897471,0.281729,0.4164429,0
656548.1144,1375384.358,5.3980312,6.3245554,1986.261108,29.22766848,0.1401911,0.3081493,0
653671.6582,1385086.523,13.1105051,,1460.328247,28.76521961,0.1417456,0.3376309,0
659054.2765,1373523.736,8.8637667,4,2377.242188,29.83472185,0.0971267,0.269449,0
657462.5299,1378589.634,12.2060728,5.8309517,3212.721924,25.30332276,0.2266831,0.5583307,0
656118.4137,1380113.792,11.3793936,7.2111025,2377.242188,29.12542592,0.1255738,0.3146674,0
657062.1734,1377976.616,11.3793936,1.4142135,2835.44458,25.67275342,0.2155452,0.5347791,0
655967.4245,1382276.474,15.1405945,3.1622777,3216.039307,29.22970858,0.1921281,0.3080193,0
655894.2662,1380665.485,11.2252436,4.2426405,2716.367432,27.69175209,0.1414447,0.4060657,0
654955.6451,1381948.04,7.4032626,8.944272,2267.039063,27.27504829,0.1732733,0.432631,0
658921.2998,1374241.911,13.910821,10.7703295,2612.314453,27.81353928,0.1098223,0.3983016,0
656061.0487,1384156.22,5.7446046,8,2065.216065,27.59745138,0.2427184,0.4120775,0
654659.6916,1383810.649,5.8680348,4,2308.98169,27.89698424,0.0797708,0.3929819,0
654319.0163,1384717.771,6.4377518,4,1948.320801,28.00954824,0.1812244,0.3858058,0
656975.6577,1374477.419,6.7765732,11.4017544,1346.356079,29.35965547,0.2123903,0.299735,0
652688.8073,1384727.149,5.0754619,17.0293865,826.0863647,27.93490548,0.3815826,0.3905644,0
656861.9153,1375703.723,4.7541041,10.7703295,2495.409912,29.36203499,0.1351939,0.2995833,0
659189.6415,1373752.158,8.7302361,9.8994951,2550.353516,29.50694269,0.1003786,0.2903453,0
653447.7512,1384929.288,5.7446046,4,1346.356079,28.65966029,0.1075697,0.3443604,0
654950.6815,1387521.606,5.6330328,4.472136,1063.13501,30.85088116,0.1732909,0.2046677,0
654562.0193,1382631.956,6.7843256,1.4142135,1904.035034,26.9530186,0.2291252,0.4531608,0
653737.0794,1382788.547,6.6727538,3.1622777,1063.13501,27.13039755,0.1672862,0.4418527,0
655600.4934,1383127.335,7.8829379,5.8309517,2978.496826,28.01794759,0.1020774,0.3852704,0
656788.4314,1380937.755,7.3136287,7.2111025,3409.17041,29.63969911,0.0796194,0.2818819,0
656596.5846,1376883.529,8.32477,4.2426405,2835.44458,26.00279921,0.44951,0.5137383,0
655768.5945,1374693.542,9.6931782,4.472136,1322.383423,29.12206321,0.1459575,0.3148818,0
654218.7397,1384542.914,8.5972357,6,2065.216065,28.21892653,0.178342,0.3724577,0
657420.1149,1376769.077,8.5760851,1.4142135,3532.062744,26.65749072,0.1123614,0.472001,0
655806.8887,1386664.649,5.1006775,7.6157732,438.0984497,29.15998329,0.2931881,0.3124643,0
654975.4218,1387493.626,5.3980312,12.7279224,1032.608032,30.54899469,0.264027,0.2239133,0
656280.8553,1380922.732,6.7843256,7.2111025,3010.543701,28.55391426,0.1273519,0.3511019,0
657648.2876,1379175.46,7.2424707,7.6157732,3409.17041,27.08921929,0.144645,0.4444778,0
659196.3462,1372095.999,5.3677187,5.8309517,2632.644043,27.44750073,0.3125638,0.421637,0
656831.8178,1374198.629,5.3677187,18.6010761,1032.608032,30.02093718,0.0910348,0.2575775,0
657479.3763,1378505.41,12.8007793,,3212.721924,25.40988,0.201581,0.5515376,0
655721.8059,1385312.402,7.9418292,4.472136,1053.057617,28.95409865,0.1041094,0.3255897,0
654663.5552,1386104.573,10.5439548,4.472136,826.0863647,29.06482476,0.2121306,0.3185308,0
657375.7778,1374251.227,7.130899,2,1377.670898,29.62288959,0.0942124,0.2829535,0
655585.5165,1383122.926,11.2252436,4,2978.496826,28.02485319,0.1090772,0.3848301,0
657128.5154,1379651.71,6.0608659,1.4142135,3010.543701,27.27706069,0.1357373,0.4325027,0
654740.1227,1386945.128,14.2617979,6.3245554,786.4108276,29.67389768,0.2462073,0.2797017,0
656312.2944,1382952.388,5.1006775,7.6157732,3212.721924,28.19389962,0.0933598,0.3740532,0
657396.9522,1374730.402,6.7000141,10.7703295,1764.52124,29.55553567,0.1534261,0.2872474,0
652642.9239,1385708.786,13.544363,4,619.5647583,29.16429774,0.1196843,0.3121893,0
655665.4065,1382450.998,11.2269764,8.485281,2920.656494,29.4306987,0.0906879,0.2952059,0
657406.6313,1377856.858,6.4377518,2,3152.415283,26.43653444,0.4024661,0.4860872,0
654077.162,1385478.405,11.6307087,2,1177.354248,29.507376,0.2727273,0.2903176,0
656683.2835,1377744.17,7.0782189,3.1622777,2447.956055,26.00750304,0.3225007,0.5134384,0
659211.9611,1373428.871,12.1415339,4,2644.766846,29.19087217,0.2562753,0.3104951,0
653508.444,1385086.8,8.0668001,6,1322.383423,29.32388203,0.1515282,0.3020156,0
656160.763,1381098.876,8.8637667,7.6157732,3125.23877,27.99803096,0.1418228,0.3865401,0
655870.4901,1380615.256,6.4377518,4,2600.040527,27.46868384,0.1615691,0.4202865,0
655805.2471,1385793.883,10.1266308,8.6023254,653.0786133,28.83838789,0.3659347,0.3329664,0
654910.019,1387153.408,12.2666969,1.4142135,979.6179199,29.35920246,0.3355637,0.2997639,0
657588.9898,1376010.352,12.7293205,2,3049.254883,29.30143899,0.0944097,0.3034464,0
653776.1704,1384354.495,6.7843256,4.472136,1829.786011,28.67217475,0.1327014,0.3435626,0
654490.452,1386866.748,6.8432169,4,461.7963257,29.60728522,0.2033613,0.2839483,0
657589.0335,1378338.734,10.5320959,4,3216.039307,26.23672833,0.1753995,0.4988251,0
655920.7239,1373967.776,11.316925,1.4142135,584.1312866,28.39570355,0.148449,0.361188,0
655833.4025,1374874.087,7.7713661,4.472136,1467.611694,28.17285554,0.0870635,0.3753948,0
653179.7239,1384263.846,5.9796066,5.8309517,1445.651123,28.12014136,0.1459521,0.3787554,0
653115.31,1383545.175,6.1949978,8.6023254,1112.152832,27.66542586,0.0759759,0.407744,0
658047.85,1373056.715,10.0405474,5.8309517,1460.328247,28.69687531,0.145441,0.341988,0
655707.7877,1383971.522,5.3677187,5.8309517,2267.039063,28.71213726,0.1444363,0.341015,0
658026.7499,1376843.844,13.2176733,7.0710678,3880.188477,27.20074511,0.1884318,0.4373679,0
656587.457,1380764.552,7.0782189,3.1622777,3202.749756,28.12026718,0.1006769,0.3787473,0
655295.7361,1381914.641,6.2538896,7.2111025,2692.712158,27.3761565,0.147812,0.4261853,0
654957.3609,1383894.419,9.1151009,3.1622777,2632.644043,27.88482853,0.3808637,0.3937568,0
656557.8934,1377057.796,6.6727538,7.0710678,2632.644043,25.47444387,0.5098251,0.5474216,0
657577.0155,1377419.579,11.5129251,1.4142135,3418.540772,26.8467664,0.3916139,0.4599345,0
655354.2855,1386405.182,10.5320959,3.1622777,876.1968994,28.64564739,0.2378927,0.3452538,0
655689.399,1383317.405,7.5789428,7.0710678,2869.0896,28.60941193,0.09157,0.3475639,0
658391.7654,1377077.267,7.2347188,8.944272,4314.769531,26.3678379,0.2767622,0.4904667,0
654694.6561,1386272.922,5.9796066,3.1622777,851.510376,29.15796378,0.2566715,0.312593,0
656549.2631,1381861.32,5.9796066,4.472136,3841.523682,27.9572657,0.0878056,0.3891389,0
655646.1874,1383490.506,6.0911784,2.8284271,2728.118164,29.11984706,0.1260598,0.315023,0
657047.8606,1377548.689,5.9796066,4.472136,2956.939209,26.32517323,0.1662408,0.4931866,0
