NDVI,SMI,LST,Distance,TWI,Slope,Class
0.1365927,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.2276295,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.155827,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,2,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.2276295,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.2182536,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1115194,0.351715,28.54429677,146.0328217,6.9771566,5.8309517,Yes
0.1115194,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.2735,8,Yes
0.0981114,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1353603,0.3493089,28.58203884,146.0328217,5.6330328,4.472136,Yes
0.2182536,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,4.2426405,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,2,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,3.1622777,Yes
0.1353603,0.3493089,28.58203884,146.0328217,5.7446046,4.472136,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.2735,8,Yes
0.2276295,0.3493089,28.58203884,0,6.6727538,0,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.1428809,0.351715,28.54429677,0,7.5363641,2,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.1353603,0.3493089,28.58203884,146.0328217,5.6330328,4.472136,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,2,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1115194,0.351715,28.54429677,146.0328217,6.9771566,5.8309517,Yes
0.1365927,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.155827,0.3493089,28.58203884,0,5.6857133,4.472136,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,4.2426405,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,4.2426405,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,4.2426405,Yes
0.1353603,0.3493089,28.58203884,146.0328217,6.7843256,4.472136,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,2,Yes
0.2043829,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.13,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,1.4142135,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.1428809,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.2182536,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.0981114,0.351715,28.54429677,0,5.6330328,4.2426405,Yes
0.2182536,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,3.1622777,Yes
0.1428809,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.165004,0.3529764,28.52451064,146.0328217,6.7843256,1.4142135,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,4.2426405,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,1.4142135,Yes
0.1115194,0.351715,28.54429677,0,6.9771566,6,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,4.2426405,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.2182536,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.155827,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.155827,0.3493089,28.58203884,146.0328217,5.6330328,4.472136,Yes
0.2043829,0.3532087,28.52086648,146.0328217,5.7446046,8,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.155827,0.3493089,28.58203884,0,5.6330328,4.472136,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.9771566,5.8309517,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,3.1622777,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,6,Yes
0.165004,0.3529764,28.52451064,146.0328217,5.7446046,1.4142135,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.13,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.1365927,0.351715,28.54429677,146.0328217,5.7446046,8,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.2735,8,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.7446046,6,Yes
0.155827,0.3493089,28.58203884,0,5.6330328,3.1622777,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,6,Yes
0.13,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.7446046,8,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.7446046,4,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,4.2426405,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,2,Yes
0.2182536,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.0981114,0.351715,28.54429677,0,5.6330328,2,Yes
0.1115194,0.351715,28.54429677,0,5.6330328,2,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.7446046,8,Yes
0.0981114,0.351715,28.54429677,0,5.6330328,2,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.2445074,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.7446046,4.2426405,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,4,Yes
0.2276295,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,4,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,4,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,1.4142135,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,4.2426405,Yes
0.2276295,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.1115194,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.1744318,0.3532087,28.52086648,146.0328217,6.2735,8,Yes
0.155827,0.3493089,28.58203884,146.0328217,5.6857133,4.472136,Yes
0.165004,0.3529764,28.52451064,146.0328217,5.7446046,1.4142135,Yes
0.0981114,0.351715,28.54429677,0,5.6330328,2,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.155827,0.3493089,28.58203884,0,5.6857133,4.472136,Yes
0.1353603,0.3493089,28.58203884,146.0328217,6.7843256,1.4142135,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.1115194,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,2,Yes
0.1115194,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.1428809,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.1115194,0.351715,28.54429677,0,5.3391395,6,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,4,Yes
0.1115194,0.351715,28.54429677,0,6.9771566,2,Yes
0.1353603,0.3493089,28.58203884,146.0328217,5.6857133,4.472136,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.2735,6,Yes
0.2182536,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.1353603,0.3493089,28.58203884,146.0328217,5.7446046,1.4142135,Yes
0.0981114,0.351715,28.54429677,0,7.5363641,2,Yes
0.1428809,0.351715,28.54429677,0,7.5363641,2,Yes
0.1115194,0.351715,28.54429677,0,6.9771566,6,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.155827,0.3493089,28.58203884,146.0328217,5.6857133,4.472136,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,2,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1115194,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.155827,0.3493089,28.58203884,146.0328217,5.6330328,4.472136,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,4.2426405,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.7446046,6,Yes
0.13,0.351715,28.54429677,146.0328217,5.7446046,4.2426405,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,3.1622777,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.13,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.2182536,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.3391395,4.2426405,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.1744318,0.3532087,28.52086648,146.0328217,5.7446046,8,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,3.1622777,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,4.2426405,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.1115194,0.351715,28.54429677,0,6.9771566,6,Yes
0.1758323,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.155827,0.3493089,28.58203884,146.0328217,5.6857133,4.472136,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,3.1622777,Yes
0.155827,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.2276295,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,4.2426405,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.0981114,0.351715,28.54429677,0,7.5363641,2,Yes
0.1115194,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.0981114,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.2182536,0.3532087,28.52086648,146.0328217,5.7446046,4,Yes
0.1744318,0.3532087,28.52086648,146.0328217,6.2735,8,Yes
0.2445074,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.2276295,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.13,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,2,Yes
0.1115194,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,3.1622777,Yes
0.1353603,0.3493089,28.58203884,146.0328217,5.7446046,4.472136,Yes
0.2276295,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,1.4142135,Yes
0.165004,0.3529764,28.52451064,146.0328217,5.7446046,1.4142135,Yes
0.2276295,0.3493089,28.58203884,0,6.6727538,3.1622777,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.0981114,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.1365927,0.351715,28.54429677,146.0328217,6.9771566,6,Yes
0.1744318,0.3532087,28.52086648,146.0328217,6.2735,8,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.1428809,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.2445074,0.351715,28.54429677,0,6.6727538,1.4142135,Yes
0.1428809,0.351715,28.54429677,146.0328217,5.3391395,6,Yes
0.13,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,4.2426405,Yes
0.1428809,0.351715,28.54429677,0,5.3391395,2,Yes
0.1428809,0.351715,28.54429677,0,7.5363641,2,Yes
0.1758323,0.351715,28.54429677,146.0328217,5.6857133,4.2426405,Yes
0.1758323,0.351715,28.54429677,0,5.6857133,3.1622777,Yes
0.1427136,0.351715,28.54429677,146.0328217,5.7446046,4.2426405,Yes
0.0981114,0.351715,28.54429677,0,5.6330328,2,Yes
0.1478438,0.351715,28.54429677,0,7.5363641,3.1622777,Yes
0.1135077,0.3410517,28.71156207,0,5.9796066,5.8309517,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,10.2956305,Yes
0.1005757,0.3386694,28.74893004,0,7.1594782,5.6568542,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0749743,0.3383792,28.75348272,0,6.1724377,13.0384045,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.0850617,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0749743,0.3383792,28.75348272,0,6.1724377,13.0384045,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,8.6023254,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,8.6023254,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,8.6023254,Yes
0.0727538,0.3383792,28.75348272,0,6.5089097,13.0384045,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.0690937,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,7.2111025,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0676998,0.3410517,28.71156207,0,7.0193272,8.6023254,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.1005757,0.3386694,28.74893004,0,7.1594782,5.6568542,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.1059105,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.1005757,0.3386694,28.74893004,0,7.1594782,5.6568542,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,13.0384045,Yes
0.0676998,0.3410517,28.71156207,0,6.892437,8.6023254,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.1862171,0.3386694,28.74893004,0,5.9796066,5.6568542,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,7.2111025,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,7.2111025,Yes
0.0850617,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.1005757,0.3386694,28.74893004,0,7.1594782,5.6568542,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,5.8309517,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,13.0384045,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,13.0384045,Yes
0.0727538,0.3383792,28.75348272,0,5.1552773,14.422205,Yes
0.1019637,0.3383792,28.75348272,0,6.8958974,14.422205,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.1135077,0.3410517,28.71156207,0,5.9796066,6.3245554,Yes
0.069112,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.0850617,0.3410517,28.71156207,0,7.0193272,13.0384045,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,13.0384045,Yes
0.1005757,0.3386694,28.74893004,0,7.1594782,8.6023254,Yes
0.0850617,0.3410517,28.71156207,0,7.0193272,8.6023254,Yes
0.0690937,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.1184543,0.3386694,28.74893004,0,6.3651609,8.6023254,Yes
0.1135077,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.1862171,0.3386694,28.74893004,0,5.9796066,5.8309517,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,5.8309517,Yes
0.1135077,0.3410517,28.71156207,0,7.1594782,5.6568542,Yes
0.0727538,0.3383792,28.75348272,0,6.5089097,14.422205,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,5.6568542,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.1862171,0.3386694,28.74893004,0,6.466331,5.6568542,Yes
0.0676998,0.3410517,28.71156207,0,6.892437,8.6023254,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,7.2111025,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,12.6491108,Yes
0.069112,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.1862171,0.3386694,28.74893004,0,7.1594782,5.6568542,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0676998,0.3410517,28.71156207,0,6.892437,7.2111025,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.1135077,0.3410517,28.71156207,0,5.1552773,5.8309517,Yes
0.1135077,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,5.6568542,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,13.0384045,Yes
0.1135077,0.3410517,28.71156207,0,5.9796066,5.8309517,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.0690937,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,10.2956305,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,13.0384045,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,7.2111025,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.0676998,0.3410517,28.71156207,0,7.0193272,8.6023254,Yes
0.0749743,0.3383792,28.75348272,0,6.1724377,13.0384045,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.0727538,0.3383792,28.75348272,0,6.5089097,14.422205,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,13.0384045,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.1184543,0.3386694,28.74893004,0,6.3651609,8.6023254,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.1174403,0.3353817,28.80050021,0,6.1724377,11.4017544,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.0749743,0.3383792,28.75348272,0,4.7991796,13.0384045,Yes
0.0749743,0.3383792,28.75348272,0,4.7991796,13.0384045,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.0850617,0.3410517,28.71156207,0,7.0193272,12.6491108,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,8.6023254,Yes
0.069112,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,5.8309517,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,12.6491108,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0727538,0.3383792,28.75348272,0,6.5089097,13.0384045,Yes
0.0739748,0.3410517,28.71156207,0,7.1594782,10.2956305,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.1019637,0.3383792,28.75348272,0,7.387342,13.9283886,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,10.2956305,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,13.0384045,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.0749743,0.3383792,28.75348272,0,4.7991796,13.0384045,Yes
0.1184543,0.3386694,28.74893004,0,4.7991796,8.6023254,Yes
0.1059105,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0727538,0.3383792,28.75348272,0,5.1552773,14.422205,Yes
0.0739748,0.3410517,28.71156207,0,7.1594782,10.2956305,Yes
0.0676998,0.3410517,28.71156207,0,6.892437,8.944272,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.0850617,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.1059105,0.3410517,28.71156207,0,6.5089097,13.0384045,Yes
0.1019637,0.3383792,28.75348272,0,5.1552773,14.422205,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,13.0384045,Yes
0.1862171,0.3386694,28.74893004,0,6.466331,5.8309517,Yes
0.1135077,0.3410517,28.71156207,0,5.9796066,6.3245554,Yes
0.0727538,0.3383792,28.75348272,0,5.1552773,14.422205,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,5.6568542,Yes
0.1135077,0.3410517,28.71156207,0,5.9796066,5.8309517,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.0749743,0.3383792,28.75348272,0,4.7991796,13.0384045,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0850617,0.3410517,28.71156207,0,7.0193272,8.6023254,Yes
0.1174403,0.3353817,28.80050021,0,4.7991796,11.4017544,Yes
0.1184543,0.3386694,28.74893004,0,6.3651609,8.6023254,Yes
0.0850617,0.3410517,28.71156207,0,7.0193272,8.6023254,Yes
0.069112,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.1862171,0.3386694,28.74893004,0,6.466331,5.6568542,Yes
0.0850617,0.3410517,28.71156207,0,7.0193272,8.6023254,Yes
0.0676998,0.3410517,28.71156207,0,6.892437,7.2111025,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,7.2111025,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,8.6023254,Yes
0.0676998,0.3410517,28.71156207,0,6.892437,8.6023254,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0749743,0.3383792,28.75348272,0,4.7991796,10.2956305,Yes
0.1019637,0.3383792,28.75348272,0,6.8958974,14.422205,Yes
0.1135077,0.3410517,28.71156207,0,5.9796066,6.3245554,Yes
0.0739748,0.3410517,28.71156207,0,7.1594782,10.2956305,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,5.8309517,Yes
0.0676998,0.3410517,28.71156207,0,5.1552773,8.6023254,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,13.0384045,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.0675662,0.3410517,28.71156207,0,6.5089097,10.2956305,Yes
0.1005757,0.3386694,28.74893004,0,7.1594782,5.6568542,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,5.6568542,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,13.0384045,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.0676998,0.3410517,28.71156207,0,6.892437,8.6023254,Yes
0.1184543,0.3386694,28.74893004,0,6.3651609,8.6023254,Yes
0.1135077,0.3410517,28.71156207,0,5.9796066,6.3245554,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,5.6568542,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,8.6023254,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,8.6023254,Yes
0.0727538,0.3383792,28.75348272,0,6.5089097,14.422205,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,13.0384045,Yes
0.0850617,0.3410517,28.71156207,0,7.0193272,8.6023254,Yes
0.1174403,0.3353817,28.80050021,0,5.3902788,11.4017544,Yes
0.1135077,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.0749743,0.3383792,28.75348272,0,4.7991796,13.0384045,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,5.6568542,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,5.6568542,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,13.0384045,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,13.0384045,Yes
0.1005757,0.3386694,28.74893004,0,5.3980312,8.6023254,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.1135077,0.3410517,28.71156207,0,5.9796066,6.3245554,Yes
0.0676998,0.3410517,28.71156207,0,6.892437,7.2111025,Yes
0.1862171,0.3386694,28.74893004,0,7.1594782,5.6568542,Yes
0.0676998,0.3410517,28.71156207,0,5.1552773,7.2111025,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,7.2111025,Yes
0.1184543,0.3386694,28.74893004,0,4.7991796,8.6023254,Yes
0.0749743,0.3383792,28.75348272,0,6.1724377,13.0384045,Yes
0.069112,0.3410517,28.71156207,0,5.1552773,7.2111025,Yes
0.0705222,0.3410517,28.71156207,0,4.9788666,8.6023254,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.0690937,0.3410517,28.71156207,0,7.1594782,5.8309517,Yes
0.1059105,0.3410517,28.71156207,0,6.8958974,12.6491108,Yes
0.0727538,0.3383792,28.75348272,0,5.1552773,13.0384045,Yes
0.0739748,0.3410517,28.71156207,0,4.7991796,10.2956305,Yes
0.1019637,0.3383792,28.75348272,0,7.387342,14.422205,Yes
0.1005757,0.3386694,28.74893004,0,7.1594782,8.6023254,Yes
